,sampling_week,effective_concentration_rolling_average,region,state,name,fipscode
2710,10/13/2021,297.4762771,Northeast,MA,"Suffolk County, MA",25025
2711,10/13/2021,125.645907,Northeast,MA,"Town and County of Nantucket, MA",25019
2712,10/20/2021,551.024192,West,CO,"Arapahoe County, CO",8005
2713,10/20/2021,338.6064621,Northeast,MA,"Berkshire County, MA",25003
2714,10/20/2021,532.5498177,South,FL,"Brevard County, FL",12009
2715,10/20/2021,319.2738976,South,VA,"City of Harrisonburg, VA",51660
2716,10/20/2021,211.7992119,West,NV,"Clark County, NV",32003
2717,10/20/2021,216.993063,Northeast,ME,"Cumberland County, ME",23005
2718,10/20/2021,1242.717164,Northeast,PA,"Dauphin County, PA",42043
2719,10/20/2021,784.8631805,West,NV,"Elko County, NV",32007
2720,10/20/2021,759.1897958,Northeast,PA,"Erie County, PA",42049
2721,10/20/2021,95.3075413,Northeast,MA,"Essex County, MA",25009
2722,10/20/2021,79.80860593,Northeast,CT,"Fairfield County, CT",9001
2723,10/20/2021,1005.697303,Northeast,PA,"Franklin County, PA",42055
2724,10/20/2021,688.141709,South,SC,"Greenville County, SC",45045
2725,10/20/2021,175.7805939,Midwest,IN,"Hamilton County, IN",18057
2726,10/20/2021,238.5805658,South,TN,"Hamilton County, TN",47065
2727,10/20/2021,326.0323778,Northeast,MA,"Hampshire County, MA",25015
2728,10/20/2021,576.7661177,Northeast,PA,"Indiana County, PA",42063
2729,10/20/2021,466.6878431,South,KY,"Jefferson County, KY",21111
2730,10/20/2021,939.8337893,Midwest,WI,"Marathon County, WI",55073
2731,10/20/2021,116.0692784,South,FL,"Miami-Dade County, FL",12086
2732,10/20/2021,72.16221691,Northeast,MA,"Middlesex County, MA",25017
2733,10/20/2021,136.0763937,West,CA,"Monterey County, CA",6053
2734,10/20/2021,152.7842086,Northeast,PA,"Montgomery County, PA",42091
2735,10/20/2021,65.43245896,Northeast,NY,"Nassau County, NY",36059
2736,10/20/2021,188.4757174,South,FL,"Palm Beach County, FL",12099
2737,10/20/2021,113.7082393,Midwest,IL,"Peoria County, IL",17143
2738,10/20/2021,546.0055467,Midwest,IA,"Polk County, IA",19153
2739,10/20/2021,317.4336463,Northeast,MA,"Suffolk County, MA",25025
2740,10/20/2021,81.4599875,Northeast,MA,"Town and County of Nantucket, MA",25019
2741,10/20/2021,95.95385677,Northeast,NJ,"Union County, NJ",34039
2742,10/27/2021,1006.784913,West,CO,"Arapahoe County, CO",8005
2743,10/27/2021,522.3551949,Northeast,MA,"Berkshire County, MA",25003
2744,10/27/2021,396.8086993,South,FL,"Brevard County, FL",12009
2745,10/27/2021,204.2775715,South,VA,"City of Harrisonburg, VA",51660
2746,10/27/2021,419.8085489,West,NV,"Clark County, NV",32003
2747,10/27/2021,217.0405435,Northeast,ME,"Cumberland County, ME",23005
2748,10/27/2021,1125.323745,Northeast,PA,"Dauphin County, PA",42043
2749,10/27/2021,1047.740388,West,NV,"Elko County, NV",32007
2750,10/27/2021,958.7014145,Northeast,PA,"Erie County, PA",42049
2751,10/27/2021,175.052574,Northeast,MA,"Essex County, MA",25009
2752,10/27/2021,111.2855682,Northeast,CT,"Fairfield County, CT",9001
2753,10/27/2021,680.4785844,South,SC,"Greenville County, SC",45045
2754,10/27/2021,165.2357206,Midwest,IN,"Hamilton County, IN",18057
2755,10/27/2021,493.9256999,South,TN,"Hamilton County, TN",47065
2756,10/27/2021,201.680552,Northeast,MA,"Hampshire County, MA",25015
2757,10/27/2021,985.1465166,Northeast,PA,"Indiana County, PA",42063
2758,10/27/2021,538.0614995,South,KY,"Jefferson County, KY",21111
2759,10/27/2021,463.0780543,Midwest,IN,"Lake County, IN",18089
2760,10/27/2021,1348.245923,Midwest,WI,"Marathon County, WI",55073
2761,10/27/2021,100.0603135,South,FL,"Miami-Dade County, FL",12086
2762,10/27/2021,125.7989581,Northeast,MA,"Middlesex County, MA",25017
2763,10/27/2021,637.5199722,West,CA,"Monterey County, CA",6053
2764,10/27/2021,138.9584732,Midwest,IL,"Peoria County, IL",17143
2765,10/27/2021,379.8547788,Midwest,IA,"Polk County, IA",19153
2766,10/27/2021,331.3878598,Northeast,MA,"Suffolk County, MA",25025
2767,10/27/2021,122.9489925,Northeast,MA,"Town and County of Nantucket, MA",25019
2768,11/3/2021,815.6331491,West,CO,"Arapahoe County, CO",8005
2769,11/3/2021,570.9405505,Northeast,MA,"Berkshire County, MA",25003
2770,11/3/2021,487.3163845,South,FL,"Brevard County, FL",12009
2771,11/3/2021,144.4500662,South,VA,"City of Harrisonburg, VA",51660
2772,11/3/2021,469.5505766,West,NV,"Clark County, NV",32003
2773,11/3/2021,346.3689047,Northeast,ME,"Cumberland County, ME",23005
2774,11/3/2021,962.4465252,Northeast,PA,"Dauphin County, PA",42043
2775,11/3/2021,680.4759155,West,NV,"Elko County, NV",32007
2776,11/3/2021,1591.940517,Northeast,PA,"Erie County, PA",42049
2777,11/3/2021,247.8613853,Northeast,MA,"Essex County, MA",25009
2778,11/3/2021,200.5329211,Northeast,CT,"Fairfield County, CT",9001
2779,11/3/2021,601.2527379,South,SC,"Greenville County, SC",45045
2780,11/3/2021,191.7112571,Midwest,IN,"Hamilton County, IN",18057
2781,11/3/2021,818.9468645,South,TN,"Hamilton County, TN",47065
2782,11/3/2021,372.4224332,Northeast,MA,"Hampshire County, MA",25015
2783,11/3/2021,1108.553813,Northeast,PA,"Indiana County, PA",42063
2784,11/3/2021,308.9676385,South,KY,"Jefferson County, KY",21111
2785,11/3/2021,432.5588953,Midwest,IN,"Lake County, IN",18089
2786,11/3/2021,1526.364138,Midwest,WI,"Marathon County, WI",55073
2787,11/3/2021,140.5133819,South,FL,"Miami-Dade County, FL",12086
2788,11/3/2021,125.2220727,Northeast,MA,"Middlesex County, MA",25017
2789,11/3/2021,2050.023513,West,CA,"Monterey County, CA",6053
2790,11/3/2021,156.1524397,Northeast,PA,"Montgomery County, PA",42091
2791,11/3/2021,203.397464,South,FL,"Palm Beach County, FL",12099
2792,11/3/2021,481.4119371,West,CA,"Placer County, CA",6061
2793,11/3/2021,324.0089721,Midwest,IA,"Polk County, IA",19153
2794,11/3/2021,395.9159188,Northeast,MA,"Suffolk County, MA",25025
2795,11/3/2021,158.5609366,Northeast,MA,"Town and County of Nantucket, MA",25019
2796,11/10/2021,657.6948318,West,CO,"Arapahoe County, CO",8005
2797,11/10/2021,501.9307125,Northeast,MA,"Berkshire County, MA",25003
2798,11/10/2021,547.0477709,South,FL,"Brevard County, FL",12009
2799,11/10/2021,261.6905917,South,VA,"City of Harrisonburg, VA",51660
2800,11/10/2021,380.5258145,West,NV,"Clark County, NV",32003
2801,11/10/2021,1401.532758,Northeast,PA,"Dauphin County, PA",42043
2802,11/10/2021,477.5127615,West,NV,"Elko County, NV",32007
2803,11/10/2021,2216.482725,Northeast,PA,"Erie County, PA",42049
2804,11/10/2021,240.5933552,Northeast,MA,"Essex County, MA",25009
2805,11/10/2021,145.1391139,Northeast,CT,"Fairfield County, CT",9001
2806,11/10/2021,607.7070196,South,SC,"Greenville County, SC",45045
2807,11/10/2021,232.5358694,Midwest,IN,"Hamilton County, IN",18057
2808,11/10/2021,813.0256127,South,TN,"Hamilton County, TN",47065
2809,11/10/2021,803.7383399,Northeast,MA,"Hampshire County, MA",25015
2810,11/10/2021,924.684726,Northeast,PA,"Indiana County, PA",42063
2811,11/10/2021,145.4866757,South,KY,"Jefferson County, KY",21111
2813,11/10/2021,572.5682685,Midwest,IN,"Lake County, IN",18089
2814,11/10/2021,2009.630452,Midwest,WI,"Marathon County, WI",55073
2815,11/10/2021,167.7944993,South,FL,"Miami-Dade County, FL",12086
2816,11/10/2021,168.1519742,Northeast,MA,"Middlesex County, MA",25017
2817,11/10/2021,720.0098762,West,CA,"Monterey County, CA",6053
2818,11/10/2021,302.4016998,Midwest,IA,"Polk County, IA",19153
2819,11/10/2021,534.0398391,Northeast,MA,"Suffolk County, MA",25025
2820,11/10/2021,229.9985695,Northeast,MA,"Town and County of Nantucket, MA",25019
2821,11/10/2021,253.097428,Northeast,NJ,"Union County, NJ",34039
2822,11/17/2021,1018.870758,West,CO,"Arapahoe County, CO",8005
2823,11/17/2021,704.466934,Northeast,MA,"Berkshire County, MA",25003
2824,11/17/2021,1227.946524,South,FL,"Brevard County, FL",12009
2825,11/17/2021,356.3841355,South,VA,"City of Harrisonburg, VA",51660
2826,11/17/2021,318.505532,West,NV,"Clark County, NV",32003
2827,11/17/2021,1074.353219,Northeast,PA,"Dauphin County, PA",42043
2828,11/17/2021,428.62598,West,NV,"Elko County, NV",32007
2829,11/17/2021,1930.041133,Northeast,PA,"Erie County, PA",42049
2830,11/17/2021,338.5751462,Northeast,MA,"Essex County, MA",25009
2831,11/17/2021,352.5273904,Northeast,CT,"Fairfield County, CT",9001
2832,11/17/2021,475.6104155,South,SC,"Greenville County, SC",45045
2833,11/17/2021,385.2359788,Midwest,IN,"Hamilton County, IN",18057
2834,11/17/2021,489.467271,South,TN,"Hamilton County, TN",47065
2835,11/17/2021,622.8317976,Northeast,MA,"Hampshire County, MA",25015
2836,11/17/2021,1324.192442,Northeast,PA,"Indiana County, PA",42063
2837,11/17/2021,239.187827,South,KY,"Jefferson County, KY",21111
2838,11/17/2021,588.3043132,South,KY,"Kenton County, KY",21117
2839,11/17/2021,1579.25318,Midwest,IN,"Lake County, IN",18089
2840,11/17/2021,1427.78497,Midwest,WI,"Marathon County, WI",55073
2841,11/17/2021,172.5245023,South,FL,"Miami-Dade County, FL",12086
2842,11/17/2021,244.6864871,Northeast,MA,"Middlesex County, MA",25017
2843,11/17/2021,86.31511696,West,CA,"Monterey County, CA",6053
2844,11/17/2021,308.6654328,Northeast,PA,"Montgomery County, PA",42091
2845,11/17/2021,366.9751707,Northeast,NY,"Nassau County, NY",36059
2846,11/17/2021,257.1011024,South,FL,"Palm Beach County, FL",12099
2847,11/17/2021,471.2860606,West,CA,"Placer County, CA",6061
2848,11/17/2021,668.5660345,Midwest,IA,"Polk County, IA",19153
2849,11/17/2021,640.0676343,Northeast,MA,"Suffolk County, MA",25025
2850,11/17/2021,392.9426471,Northeast,MA,"Town and County of Nantucket, MA",25019
2851,11/24/2021,1391.673032,West,CO,"Arapahoe County, CO",8005
2852,11/24/2021,696.9068355,Northeast,MA,"Berkshire County, MA",25003
2853,11/24/2021,910.7926387,South,FL,"Brevard County, FL",12009
2854,11/24/2021,290.4142085,South,VA,"City of Harrisonburg, VA",51660
2855,11/24/2021,348.3963146,West,NV,"Clark County, NV",32003
2856,11/24/2021,1440.490439,Northeast,PA,"Dauphin County, PA",42043
2857,11/24/2021,511.4330946,West,NV,"Elko County, NV",32007
2858,11/24/2021,2183.185622,Northeast,PA,"Erie County, PA",42049
2859,11/24/2021,607.4754699,Northeast,MA,"Essex County, MA",25009
2860,11/24/2021,548.8784532,Northeast,CT,"Fairfield County, CT",9001
2861,11/24/2021,331.31154,South,SC,"Greenville County, SC",45045
2862,11/24/2021,698.3811111,Midwest,IN,"Hamilton County, IN",18057
2863,11/24/2021,926.5229946,South,TN,"Hamilton County, TN",47065
2864,11/24/2021,962.5629536,Northeast,MA,"Hampshire County, MA",25015
2865,11/24/2021,2125.415842,Northeast,PA,"Indiana County, PA",42063
2866,11/24/2021,330.5014674,South,KY,"Jefferson County, KY",21111
2867,11/24/2021,1081.462186,South,KY,"Kenton County, KY",21117
2868,11/24/2021,2744.919132,Midwest,IN,"Lake County, IN",18089
2869,11/24/2021,198.2816198,South,FL,"Miami-Dade County, FL",12086
2870,11/24/2021,249.3774575,Northeast,MA,"Middlesex County, MA",25017
2871,11/24/2021,28.94018499,West,CA,"Monterey County, CA",6053
2872,11/24/2021,1379.165558,Midwest,IA,"Polk County, IA",19153
2873,11/24/2021,873.7700473,Northeast,MA,"Suffolk County, MA",25025
2874,11/24/2021,213.2409207,Northeast,MA,"Town and County of Nantucket, MA",25019
2875,11/24/2021,414.9755713,Northeast,NJ,"Union County, NJ",34039
2876,12/1/2021,951.3228506,West,CO,"Arapahoe County, CO",8005
2877,12/1/2021,770.4074544,Northeast,MA,"Berkshire County, MA",25003
2878,12/1/2021,648.9291081,South,FL,"Brevard County, FL",12009
2879,12/1/2021,438.5352934,South,VA,"City of Harrisonburg, VA",51660
2880,12/1/2021,406.692041,West,NV,"Clark County, NV",32003
2881,12/1/2021,1677.604529,Northeast,PA,"Dauphin County, PA",42043
2882,12/1/2021,376.5417177,West,NV,"Elko County, NV",32007
2883,12/1/2021,3371.898671,Northeast,PA,"Erie County, PA",42049
2884,12/1/2021,1179.762145,Northeast,MA,"Essex County, MA",25009
2885,12/1/2021,748.194881,Northeast,CT,"Fairfield County, CT",9001
2886,12/1/2021,477.2385444,South,SC,"Greenville County, SC",45045
2887,12/1/2021,786.3761263,Midwest,IN,"Hamilton County, IN",18057
2888,12/1/2021,2046.607349,South,TN,"Hamilton County, TN",47065
2889,12/1/2021,1169.147303,Northeast,MA,"Hampshire County, MA",25015
2890,12/1/2021,2004.699187,Northeast,PA,"Indiana County, PA",42063
2891,12/1/2021,438.4525723,South,KY,"Jefferson County, KY",21111
2892,12/1/2021,1343.523038,South,KY,"Kenton County, KY",21117
2893,12/1/2021,2511.506269,Midwest,IN,"Lake County, IN",18089
2894,12/1/2021,149.2796535,South,FL,"Miami-Dade County, FL",12086
2895,12/1/2021,265.8083131,Northeast,MA,"Middlesex County, MA",25017
2896,12/1/2021,59.58270269,West,CA,"Monterey County, CA",6053
2897,12/1/2021,553.6152539,Northeast,PA,"Montgomery County, PA",42091
2898,12/1/2021,692.857765,Northeast,NY,"Nassau County, NY",36059
2899,12/1/2021,579.1463773,West,CA,"Placer County, CA",6061
2900,12/1/2021,1250.976282,Midwest,IA,"Polk County, IA",19153
2901,12/1/2021,1441.575148,Northeast,MA,"Suffolk County, MA",25025
2902,12/1/2021,166.9059864,Northeast,MA,"Town and County of Nantucket, MA",25019
2903,12/8/2021,616.3721339,West,CO,"Arapahoe County, CO",8005
2904,12/8/2021,978.6997997,Northeast,MA,"Berkshire County, MA",25003
2905,12/8/2021,658.7897339,South,FL,"Brevard County, FL",12009
2906,12/8/2021,748.9789296,South,VA,"City of Harrisonburg, VA",51660
2907,12/8/2021,414.7666913,West,NV,"Clark County, NV",32003
2908,12/8/2021,1980.25679,Northeast,PA,"Dauphin County, PA",42043
2909,12/8/2021,253.7396597,West,NV,"Elko County, NV",32007
2910,12/8/2021,2357.986005,Northeast,PA,"Erie County, PA",42049
2911,12/8/2021,1543.937654,Northeast,MA,"Essex County, MA",25009
2912,12/8/2021,846.4404693,Northeast,CT,"Fairfield County, CT",9001
2913,12/8/2021,559.9978631,South,SC,"Greenville County, SC",45045
2914,12/8/2021,1131.925893,Midwest,IN,"Hamilton County, IN",18057
2915,12/8/2021,2372.758035,South,TN,"Hamilton County, TN",47065
2916,12/8/2021,1170.18707,Northeast,MA,"Hampshire County, MA",25015
2917,12/8/2021,3017.748172,Northeast,PA,"Indiana County, PA",42063
2918,12/8/2021,499.9170452,South,KY,"Jefferson County, KY",21111
2919,12/8/2021,1049.098976,South,KY,"Kenton County, KY",21117
2920,12/8/2021,1478.714189,Midwest,IN,"Lake County, IN",18089
2921,12/8/2021,377.3867376,South,FL,"Miami-Dade County, FL",12086
2922,12/8/2021,435.4968478,Northeast,MA,"Middlesex County, MA",25017
2923,12/8/2021,176.0433177,West,CA,"Monterey County, CA",6053
2924,12/8/2021,395.7989861,Northeast,PA,"Montgomery County, PA",42091
2925,12/8/2021,213.3639024,South,FL,"Palm Beach County, FL",12099
2926,12/8/2021,261.0609228,West,CA,"Placer County, CA",6061
2927,12/8/2021,1320.517245,Midwest,IA,"Polk County, IA",19153
2928,12/8/2021,1510.374518,Northeast,MA,"Suffolk County, MA",25025
2929,12/8/2021,377.5803037,Northeast,MA,"Town and County of Nantucket, MA",25019
2930,12/8/2021,885.9236994,Northeast,NJ,"Union County, NJ",34039
2931,12/15/2021,1388.0145,West,CO,"Arapahoe County, CO",8005
2932,12/15/2021,1356.521622,Northeast,MA,"Berkshire County, MA",25003
2933,12/15/2021,577.2814282,South,FL,"Brevard County, FL",12009
2934,12/15/2021,908.8316846,South,VA,"City of Harrisonburg, VA",51660
2935,12/15/2021,596.1516238,West,NV,"Clark County, NV",32003
2936,12/15/2021,2122.922598,Northeast,PA,"Dauphin County, PA",42043
2937,12/15/2021,311.8533002,West,NV,"Elko County, NV",32007
2938,12/15/2021,1511.596197,Northeast,PA,"Erie County, PA",42049
2939,12/15/2021,1646.30606,Northeast,MA,"Essex County, MA",25009
2940,12/15/2021,1933.547381,Northeast,CT,"Fairfield County, CT",9001
2941,12/15/2021,798.2228475,South,SC,"Greenville County, SC",45045
2942,12/15/2021,1198.490517,Midwest,IN,"Hamilton County, IN",18057
2943,12/15/2021,2203.603129,South,TN,"Hamilton County, TN",47065
2944,12/15/2021,820.446682,Northeast,MA,"Hampshire County, MA",25015
2945,12/15/2021,2698.857533,Northeast,PA,"Indiana County, PA",42063
2946,12/15/2021,740.035593,South,KY,"Jefferson County, KY",21111
2947,12/15/2021,1149.140143,South,KY,"Kenton County, KY",21117
2948,12/15/2021,2207.132644,Midwest,IN,"Lake County, IN",18089
2949,12/15/2021,1540.515817,South,FL,"Miami-Dade County, FL",12086
2950,12/15/2021,530.1489489,Northeast,MA,"Middlesex County, MA",25017
2951,12/15/2021,184.8973616,West,CA,"Monterey County, CA",6053
2952,12/15/2021,759.9304543,Northeast,PA,"Montgomery County, PA",42091
2953,12/15/2021,1535.226182,Northeast,NY,"Nassau County, NY",36059
2954,12/15/2021,374.9207257,West,CA,"Placer County, CA",6061
2955,12/15/2021,1283.680491,Midwest,IA,"Polk County, IA",19153
2956,12/15/2021,2184.601669,Northeast,MA,"Suffolk County, MA",25025
2957,12/15/2021,906.1126252,Northeast,MA,"Town and County of Nantucket, MA",25019
2958,12/22/2021,1551.849086,Northeast,MA,"Berkshire County, MA",25003
2959,12/22/2021,2705.776375,South,FL,"Brevard County, FL",12009
2960,12/22/2021,1892.725736,South,VA,"City of Harrisonburg, VA",51660
2961,12/22/2021,1364.469773,West,NV,"Clark County, NV",32003
2963,12/22/2021,3088.412511,Northeast,PA,"Dauphin County, PA",42043
2964,12/22/2021,223.530552,West,NV,"Elko County, NV",32007
2965,12/22/2021,2383.119731,Northeast,PA,"Erie County, PA",42049
2966,12/22/2021,3111.896041,Northeast,MA,"Essex County, MA",25009
2967,12/22/2021,3245.756156,Northeast,CT,"Fairfield County, CT",9001
2968,12/22/2021,2060.727315,South,SC,"Greenville County, SC",45045
2969,12/22/2021,1600.13645,Midwest,IN,"Hamilton County, IN",18057
2970,12/22/2021,3910.026406,South,TN,"Hamilton County, TN",47065
2971,12/22/2021,1363.598335,Northeast,MA,"Hampshire County, MA",25015
2972,12/22/2021,1504.83675,Northeast,PA,"Indiana County, PA",42063
2973,12/22/2021,1137.133355,South,KY,"Kenton County, KY",21117
2974,12/22/2021,3555.938855,South,FL,"Miami-Dade County, FL",12086
2975,12/22/2021,971.4075013,Northeast,MA,"Middlesex County, MA",25017
2976,12/22/2021,741.2807491,West,CA,"Monterey County, CA",6053
2977,12/22/2021,1148.853103,Northeast,PA,"Montgomery County, PA",42091
2978,12/22/2021,1379.19744,South,FL,"Palm Beach County, FL",12099
2979,12/22/2021,1402.238651,West,CA,"Placer County, CA",6061
2980,12/22/2021,1057.059927,Midwest,IA,"Polk County, IA",19153
2981,12/22/2021,4968.762261,Northeast,MA,"Suffolk County, MA",25025
2982,12/22/2021,1747.4757,Northeast,MA,"Town and County of Nantucket, MA",25019
2983,12/22/2021,2248.727075,Northeast,NJ,"Union County, NJ",34039
2984,12/29/2021,3337.466872,West,CO,"Arapahoe County, CO",8005
2985,12/29/2021,2337.351619,Northeast,MA,"Berkshire County, MA",25003
2986,12/29/2021,8812.717362,South,FL,"Brevard County, FL",12009
2987,12/29/2021,3351.418059,South,VA,"City of Harrisonburg, VA",51660
2988,12/29/2021,2797.113338,West,NV,"Clark County, NV",32003
2989,12/29/2021,6554.450531,Northeast,ME,"Cumberland County, ME",23005
2990,12/29/2021,6697.050431,Northeast,PA,"Dauphin County, PA",42043
2991,12/29/2021,389.405287,West,NV,"Elko County, NV",32007
2992,12/29/2021,6203.794538,Northeast,PA,"Erie County, PA",42049
2993,12/29/2021,7378.524243,Northeast,MA,"Essex County, MA",25009
2994,12/29/2021,5452.933055,Northeast,CT,"Fairfield County, CT",9001
2995,12/29/2021,5525.446051,South,SC,"Greenville County, SC",45045
2996,12/29/2021,3204.682833,Midwest,IN,"Hamilton County, IN",18057
2997,12/29/2021,4705.26693,South,TN,"Hamilton County, TN",47065
2998,12/29/2021,3859.628761,Northeast,MA,"Hampshire County, MA",25015
2999,12/29/2021,1425.592238,Northeast,PA,"Indiana County, PA",42063
3000,12/29/2021,1926.155027,South,KY,"Jefferson County, KY",21111
3001,12/29/2021,1941.766742,South,KY,"Kenton County, KY",21117
